JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457980.41510,13.481,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.092,Z,,12.959,2457980.41657,AT 2017EAW,AAVSO,STD,,,,
2457980.41545,13.490,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.091,Z,,12.959,2457980.41692,AT 2017EAW,AAVSO,STD,,,,
2457980.41581,13.520,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.090,Z,,12.959,2457980.41728,AT 2017EAW,AAVSO,STD,,,,
2457980.41617,13.557,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.088,Z,,12.959,2457980.41764,AT 2017EAW,AAVSO,STD,,,,
2457980.41653,13.463,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.087,Z,,12.959,2457980.41800,AT 2017EAW,AAVSO,STD,,,,
2457980.41689,13.439,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.086,Z,,12.959,2457980.41836,AT 2017EAW,AAVSO,STD,,,,
2457980.41725,13.578,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.084,Z,,12.959,2457980.41872,AT 2017EAW,AAVSO,STD,,,,
2457980.41761,13.473,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.083,Z,,12.959,2457980.41908,AT 2017EAW,AAVSO,STD,,,,
2457980.41797,13.448,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.082,Z,,12.959,2457980.41944,AT 2017EAW,AAVSO,STD,,,,
2457980.41832,13.507,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.081,Z,,12.959,2457980.41979,AT 2017EAW,AAVSO,STD,,,,
2457980.41868,13.531,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.079,Z,,12.959,2457980.42015,AT 2017EAW,AAVSO,STD,,,,
2457980.426929,13.547,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.040,Z,13.438,14.540,2457980.42719 ,AT 2017EAW,AAVSO,STD,,,,
2457980.733,13.376,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457981.34165,13.477,0.028,,V,ATE,,NA,134,X18809KV,,0,1.206,Z,,13.415,2457981.34314,SN 2017EAW,AAVSO,STD,,,,
2457981.36,13.5,,,Vis.,BOZ,,134,,170606,,,,Z,,,,SN 2017EAW,MCSE,STD,,,,
2457981.36008,13.502,0.011,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.06,Z,,17.897,,SN 2017EAW,VVS,STD,,,,
2457981.36086,13.509,0.010,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.06,Z,,17.898,,SN 2017EAW,VVS,STD,,,,
2457981.406,13.5,,,Vis.,MUY,Y,134,138,X18833CR,ACTIVE,,,Z,,,,SN 2017EAW,VVS,STD,,,,
2457981.460,13.5,,,Vis.,PYG,U,134-1,,AAVSO X18919OU,,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2457981.499178,12.825,0.011,,R,DPA,,000-BCL-945,000-BCL-940,X20438PN,,0,,Z,13.192,13.542,,SN 2017EAW,VVS,STD,,,,
2457981.501597,12.442,0.012,,I,DPA,,000-BCL-945,000-BCL-940,X20438PN,,0,,Z,13.597,13.841,,SN 2017EAW,VVS,STD,,,,
2457981.6292,13.6,,,Vis.,MOW,,134,138,X18827FY,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457981.653,13.382,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457981.807847,13.496,0.005,,V,FSRA,,138,145,X18838AA,,0,1.162,Z,13.402,14.078,,SN 2017EAW,,STD,,,,
2457981.809398,12.797,0.004,,R,FSRA,,138,145,X18838AA,,0,1.165,Z,12.881,13.506,,SN 2017EAW,,STD,,,,
2457981.81088,15.018,0.017,,B,FSRA,,138,145,X18838AA,,0,1.166,Z,14.381,15.155,,SN 2017EAW,,STD,,,,
2457982.342789,13.568,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.104,Z,13.438,14.540,2457982.34305  ,AT 2017EAW,AAVSO,STD,,,,
2457982.34977,13.562,0.293,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.07,Z,,19.047,,SN 2017EAW,VVS,STD,,,,
2457982.35054,13.440,0.271,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.07,Z,,18.975,,SN 2017EAW,VVS,STD,,,,
2457982.35062,14.087,0.007,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.093,Z,13.153,,,SN 2017EAW,AAVSO,STD,,,,
2457982.35964,13.170,0.006,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.082,Z,12.849,,,SN 2017EAW,AAVSO,STD,,,,
2457982.366632,12.857,0.010,,R,DPA,,000-BCL-940,000-BCL-945,X20438PN,,0,,Z,13.126,13.484,,SN 2017EAW,VVS,STD,,,,
2457982.369074,12.417,0.012,,I,DPA,,000-BCL-945,000-BCL-940,X20438PN,,0,,Z,13.645,13.898,,SN 2017EAW,VVS,STD,,,,
2457982.37242,13.015,0.006,,SI,LGIB,,000-BCL-945,,X19303BVU,,0,1.068,Z,12.723,,,SN 2017EAW,AAVSO,STD,,,,
2457982.38171,12.888,0.006,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.060,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457982.39413,13.463,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.148,Z,,12.959,2457982.39564,AT 2017EAW,AAVSO,STD,,,,
2457982.39449,13.500,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.148,Z,,12.959,2457982.39600,AT 2017EAW,AAVSO,STD,,,,
2457982.39486,13.570,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.147,Z,,12.959,2457982.39637,AT 2017EAW,AAVSO,STD,,,,
2457982.39522,13.467,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.146,Z,,12.959,2457982.39673,AT 2017EAW,AAVSO,STD,,,,
2457982.39558,13.456,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.146,Z,,12.959,2457982.39709,AT 2017EAW,AAVSO,STD,,,,
2457982.39594,13.464,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.145,Z,,12.959,2457982.39745,AT 2017EAW,AAVSO,STD,,,,
2457982.39630,13.485,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.145,Z,,12.959,2457982.39781,AT 2017EAW,AAVSO,STD,,,,
2457982.39667,13.550,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.144,Z,,12.959,2457982.39818,AT 2017EAW,AAVSO,STD,,,,
2457982.39703,13.531,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.144,Z,,12.959,2457982.39854,AT 2017EAW,AAVSO,STD,,,,
2457982.39740,13.567,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.143,Z,,12.959,2457982.39891,AT 2017EAW,AAVSO,STD,,,,
2457982.39777,13.529,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.143,Z,,12.959,2457982.39928,AT 2017EAW,AAVSO,STD,,,,
2457982.39813,13.498,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.142,Z,,12.959,2457982.39964,AT 2017EAW,AAVSO,STD,,,,
2457982.39849,13.494,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.142,Z,,12.959,2457982.40000,AT 2017EAW,AAVSO,STD,,,,
2457982.39891,13.533,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.141,Z,,12.959,2457982.40042,AT 2017EAW,AAVSO,STD,,,,
2457982.39928,13.533,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.140,Z,,12.959,2457982.40079,AT 2017EAW,AAVSO,STD,,,,
2457982.39965,13.483,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.140,Z,,12.959,2457982.40116,AT 2017EAW,AAVSO,STD,,,,
2457982.40002,13.492,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.139,Z,,12.959,2457982.40153,AT 2017EAW,AAVSO,STD,,,,
2457982.40038,13.511,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.139,Z,,12.959,2457982.40189,AT 2017EAW,AAVSO,STD,,,,
2457982.40075,13.537,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.138,Z,,12.959,2457982.40226,AT 2017EAW,AAVSO,STD,,,,
2457982.40114,13.536,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.138,Z,,12.959,2457982.40265,AT 2017EAW,AAVSO,STD,,,,
2457982.40153,13.516,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.137,Z,,12.959,2457982.40304,AT 2017EAW,AAVSO,STD,,,,
2457982.40190,13.507,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.137,Z,,12.959,2457982.40341,AT 2017EAW,AAVSO,STD,,,,
2457982.40227,13.502,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.136,Z,,12.959,2457982.40378,AT 2017EAW,AAVSO,STD,,,,
2457982.40264,13.493,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.136,Z,,12.959,2457982.40415,AT 2017EAW,AAVSO,STD,,,,
2457982.40302,13.585,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.135,Z,,12.959,2457982.40453,AT 2017EAW,AAVSO,STD,,,,
2457982.40340,13.489,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.135,Z,,12.959,2457982.40491,AT 2017EAW,AAVSO,STD,,,,
2457982.40386,13.523,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.134,Z,,12.959,2457982.40537,AT 2017EAW,AAVSO,STD,,,,
2457982.40425,13.496,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.134,Z,,12.959,2457982.40576,AT 2017EAW,AAVSO,STD,,,,
2457982.40462,13.515,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.133,Z,,12.959,2457982.40613,AT 2017EAW,AAVSO,STD,,,,
2457982.40501,13.516,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.133,Z,,12.959,2457982.40652,AT 2017EAW,AAVSO,STD,,,,
2457982.40565,13.507,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.132,Z,,12.959,2457982.40716,AT 2017EAW,AAVSO,STD,,,,
2457982.40602,13.525,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.131,Z,,12.959,2457982.40753,AT 2017EAW,AAVSO,STD,,,,
2457982.40640,13.538,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.131,Z,,12.959,2457982.40791,AT 2017EAW,AAVSO,STD,,,,
2457982.40677,13.544,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.130,Z,,12.959,2457982.40828,AT 2017EAW,AAVSO,STD,,,,
2457982.40713,13.506,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.130,Z,,12.959,2457982.40864,AT 2017EAW,AAVSO,STD,,,,
2457982.40749,13.509,0.012,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.129,Z,,12.959,2457982.40900,AT 2017EAW,AAVSO,STD,,,,
2457982.582,13.396,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457982.6597,13.5,,,Vis.,WSN,,13.4,13.8,x18827ag,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457982.69648,14.976,0.048,,B,KNAA,,ENSEMBLE,134,X20432EZ,,1,1.183,Z,,14.158,,SN 2017EAW,AAVSO,STD,,,,
2457982.69882,13.496,0.025,,V,KNAA,,ENSEMBLE,134,X20432EZ,,1,1.178,Z,,13.435,,SN 2017EAW,AAVSO,STD,,,,
2457983.33766,14.109,0.007,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.108,Z,13.153,,,SN 2017EAW,AAVSO,STD,,,,
2457983.34472,13.197,0.006,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.098,Z,12.849,,,SN 2017EAW,AAVSO,STD,,,,
2457983.34572,13.613,0.009,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.094,Z,13.438,14.540,2457983.34724,AT 2017EAW,AAVSO,STD,,,,
2457983.35876,13.039,0.007,,SI,LGIB,,000-BCL-945,,X19303BVU,,0,1.080,Z,12.723,,,SN 2017EAW,AAVSO,STD,,,,
2457983.36799,12.916,0.006,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.070,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457983.5965,13.6,,,Vis.,WSN,,13.4,13.8,x18827ag,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457983.794595,13.547,0.007,,V,FSRA,,138,145,X18838AA,ITEL_T21,0,1.153,Z,13.661,14.330,,SN 2017EAW,,STD,,,,
2457983.79588,12.843,0.005,,R,FSRA,,138,145,X18838AA,ITEL_T21,0,1.155,Z,12.990,13.622,,SN 2017EAW,,STD,,,,
2457983.797373,15.013,0.021,,B,FSRA,,138,145,X18838AA,ITEL_T21,0,1.156,Z,14.533,15.283,,SN 2017EAW,,STD,,,,
2457984.329132,13.4823,0.0019,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457984.33681,13.2,,,Vis.,PPS,,000,,999999,,,,Z,,,,SN 2017EAW,MCSE,STD,,,,
2457984.34,13.3,,,Vis.,PPS,,000,,999999,,,,Z,,,,SN 2017EAW,MCSE,STD,,,,
2457984.349369,13.610,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.087,Z,13.438,14.540,2457984.34963 ,AT 2017EAW,AAVSO,STD,,,,
2457984.35707,14.127,0.007,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.079,Z,13.153,,,SN 2017EAW,AAVSO,STD,,,,
2457984.36781,13.214,0.007,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.067,Z,12.849,,,SN 2017EAW,AAVSO,STD,,,,
2457984.37956,12.891,0.009,,R,DPA,,000-BCL-945,000-BCL-940,X20483VY,,0,,Z,13.057,13.423,,SN 2017EAW,VVS,STD,,,,
2457984.382049,12.460,0.011,,I,DPA,,000-BCL-945,000-BCL-940,X20483VY,,0,,Z,13.515,13.746,,SN 2017EAW,VVS,STD,,,,
2457984.38702,13.598,0.032,,V,ATE,,NA,134,X18809KV,,0,1.106,Z,,13.447,2457984.38856,SN 2017EAW,AAVSO,STD,,,,
2457984.40729,13.035,0.007,,SI,LGIB,,000-BCL-945,,X19303BVU,,0,1.042,Z,12.723,,,SN 2017eaw,AAVSO,STD,,,,
2457984.41,13.6,,,Vis.,MUY,Y,134,138,X18833CR,ACTIVE,,,Z,,,,SN 2017EAW,VVS,STD,,,,
2457984.41665,12.931,0.005,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.040,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457984.563,13.5,,,Vis.,PYG,,134-1,,AAVSO X18919OU,,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2457984.6111,13.3,,,Vis.,WSN,,13.0,13.4,x18827ag,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457984.63125,14.0,,,Vis.,CKB,,134,141,X18926GZ,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457984.717,13.358,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457985.33675,14.159,0.008,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.101,Z,13.153,,,SN 2017EAW,AAVSO,STD,,,,
2457985.34561,13.223,0.006,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.089,Z,12.849,,,SN 2017EAW,AAVSO,STD,,,,
2457985.358609,13.650,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.074,Z,13.438,14.540,2457985.35887 ,AT 2017EAW,AAVSO,STD,,,,
2457985.35901,13.070,0.006,,SI,LGIB,,000-BCL-945,,X19303BVU,,0,1.073,Z,12.723,,,SN 2017EAW,AAVSO,STD,,,,
2457985.36854,12.947,0.006,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.064,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457985.38194,13.4,,,Vis.,WKL,,13.4,,X18820AP,,,,Z,,,,SN 2017EAW,BAV,STD,,,,
2457985.398,13.6,,,Vis.,MUY,Y,134,138,X18833CR,ACTIVE,,,Z,,,,SN 2017EAW,VVS,STD,,,,
2457985.41211,13.586,0.011,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.02,Z,,18.041,,SN 2017EAW,VVS,STD,,,,
2457985.41271,13.562,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.085,Z,,12.959,2457985.41427,AT 2017EAW,AAVSO,STD,,,,
2457985.41288,13.600,0.011,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.02,Z,,18.039,,SN 2017EAW,VVS,STD,,,,
2457985.41307,13.555,0.017,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.086,Z,,12.959,2457985.41463,AT 2017EAW,AAVSO,STD,,,,
2457985.41342,13.571,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.086,Z,,12.959,2457985.41498,AT 2017EAW,AAVSO,STD,,,,
2457985.41378,13.553,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.087,Z,,12.959,2457985.41534,AT 2017EAW,AAVSO,STD,,,,
2457985.41415,13.567,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.088,Z,,12.959,2457985.41571,AT 2017EAW,AAVSO,STD,,,,
2457985.41451,13.548,0.017,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.089,Z,,12.959,2457985.41607,AT 2017EAW,AAVSO,STD,,,,
2457985.41487,13.561,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.090,Z,,12.959,2457985.41643,AT 2017EAW,AAVSO,STD,,,,
2457985.41523,13.537,0.017,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2457985.41679,AT 2017EAW,AAVSO,STD,,,,
2457985.41559,13.562,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2457985.41715,AT 2017EAW,AAVSO,STD,,,,
2457985.41595,13.657,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.092,Z,,12.959,2457985.41751,AT 2017EAW,AAVSO,STD,,,,
2457985.41631,13.744,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.093,Z,,12.959,2457985.41787,AT 2017EAW,AAVSO,STD,,,,
2457985.41666,13.498,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2457985.41822,AT 2017EAW,AAVSO,STD,,,,
2457985.41702,13.678,0.019,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.095,Z,,12.959,2457985.41858,AT 2017EAW,AAVSO,STD,,,,
2457985.41738,13.560,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.096,Z,,12.959,2457985.41894,AT 2017EAW,AAVSO,STD,,,,
2457985.41774,13.549,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.097,Z,,12.959,2457985.41930,AT 2017EAW,AAVSO,STD,,,,
2457985.41810,13.532,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.098,Z,,12.959,2457985.41966,AT 2017EAW,AAVSO,STD,,,,
2457985.41846,13.570,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.098,Z,,12.959,2457985.42002,AT 2017EAW,AAVSO,STD,,,,
2457985.41882,13.617,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.099,Z,,12.959,2457985.42038,AT 2017EAW,AAVSO,STD,,,,
2457985.41919,13.590,0.018,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.100,Z,,12.959,2457985.42075,AT 2017EAW,AAVSO,STD,,,,
2457985.41955,13.530,0.017,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.101,Z,,12.959,2457985.42111,AT 2017EAW,AAVSO,STD,,,,
2457985.661,13.352,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457986.34280,14.208,0.006,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.089,Z,13.153,,,SN 2017EAW,UAI,STD,,,,
2457986.34864,15.107,0.015,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.05,Z,13.482,14.140,,SN 2017EAW,BAV,STD,45,,,
2457986.34926,13.605,0.008,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.05,Z,12.959,13.433,,SN 2017EAW,BAV,STD,45,,,
2457986.35443,13.245,0.004,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.075,Z,12.849,,,SN 2017EAW,UAI,STD,,,,
2457986.36676,13.079,0.006,,SI,LGIB,,000-BCL-945,,X19303BVU,,0,1.063,Z,12.723,,,SN 2017EAW,UAI,STD,,,,
2457986.37230,13.664,0.009,,V,NRNA,,000-BLC-928,,X18809J,,0,1.089,Z,-13.867,,2457986.37387,AT 2017EAW,AAVSO,STD,,,,
2457986.37458,12.974,0.006,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.057,Z,12.577,,,SN 2017EAW,UAI,STD,,,,
2457986.37993,12.970,0.006,,R,NRNA,,000-BLC-928,,X18809J,,0,1.081,Z,-14.304,,2457986.38150,AT 2017EAW,AAVSO,STD,,,,
2457986.39146,14.205,0.011,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.072,Z,-13.755,,2457986.39303,AT 2017EAW,AAVSO,STD,,,,
2457986.419819,13.685,0.009,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.039,Z,13.438,14.540,2457986.42008 ,AT 2017EAW,AAVSO,STD,,,,
2457986.42943,13.296,0.006,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.056,Z,-14.277,,2457986.43100,AT 2017EAW,AAVSO,STD,,,,
2457986.43544,13.064,0.008,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.055,Z,-13.679,,2457986.43701,AT 2017EAW,AAVSO,STD,,,,
2457986.53214,13.706,0.025,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.091,Z,11.758,13.763,,SN 2017EAW,RASC,STD,,,,
2457986.698,13.488,,,CV,PYG,,134,,AAVSO X18919OU,COAST,0,,Z,13.4,,,SN 2017EAW,BAA-VSS,STD,,,,
2457987.34377,14.230,0.006,,SG,LGIB,,000-BCL-945,,X19303BVU,,0,1.085,Z,13.153,,,SN 2017EAW,UAI,STD,,,,
2457987.344929,13.701,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.083,Z,13.438,14.540,2457987.34519 ,AT 2017EAW,AAVSO,STD,,,,
2457987.35706,13.257,0.005,,SR,LGIB,,000-BCL-945,,X19303BVU,,0,1.070,Z,12.849,,,SN 2017EAW,UAI,STD,,,,
2457987.35872,15.184,0.020,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.04,Z,13.482,14.183,,SN 2017EAW,BAV,STD,,,,
2457987.35933,13.611,0.010,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.04,Z,12.959,13.416,,SN 2017EAW,BAV,STD,,,,
2457987.37454,13.103,0.005,,SI,LGIB,,000-BCL-945,,x,,0,1.055,Z,12.723,,,SN 2017EAW,UAI,STD,,,,
2457987.37609,12.988,0.006,,R,NRNA,,000-BLC-928,,X18809J,,0,1.083,Z,-14.393,,2457987.37767,AT 2017EAW,AAVSO,STD,,,,
2457987.38270,13.696,0.009,,V,NRNA,,000-BLC-928,,X18809J,,0,1.077,Z,-13.973,,2457987.38428,AT 2017EAW,AAVSO,STD,,,,
2457987.38689,12.981,0.3005,,R,LGIB,,000-BCL-945,,X19303BVU,,0,1.048,Z,12.577,,,SN 2017EAW,UAI,STD,,,,
2457987.38932,14.269,0.011,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.071,Z,-13.923,,2457987.39090,AT 2017EAW,AAVSO,STD,,,,
2457987.39608,13.314,0.006,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.067,Z,-14.338,,2457987.39767,AT 2017EAW,AAVSO,STD,,,,
2457987.40271,13.086,0.008,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.063,Z,-13.795,,2457987.40430,AT 2017EAW,AAVSO,STD,,,,
2457987.5153,14.0,,,Vis.,DPV,,13.8,14.5,X18809MM,,,,Z,,,,SN 2017EAW,UAG,STD,,,,
2457987.766412,13.652,0.006,,V,FSRA,,138,145,X18838AA,,0,1.138,Z,13.385,14.077,,SN 2017EAW,,STD,,,,
2457987.767743,12.906,0.005,,R,FSRA,,138,145,X18838AA,,0,1.139,Z,12.878,13.500,,SN 2017EAW,,STD,,,,
2457987.769259,15.225,0.022,,B,FSRA,,138,145,X18838AA,,0,1.140,Z,14.390,15.156,,SN 2017EAW,,STD,,,,
2457988.297639,13.5810,0.0026,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457988.341269,13.720,0.009,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.084,Z,13.438,14.540,2457988.34153  ,SN 2017EAW,AAVSO,STD,,,,
2457988.34375,13.6,,,Vis.,WKL,,13.4,,X18820AP,,,,Z,,,,SN 2017EAW,BAV,STD,,,,
2457988.37224,13.732,0.026,,V,NRNA,,000-BLC-928,,X18809J,,0,1.083,Z,-11.614,,2457988.37384,AT 2017EAW,AAVSO,STD,,,,
2457988.37823,13.017,0.010,,R,NRNA,,000-BLC-928,,X18809J,,0,1.078,Z,-13.339,,2457988.37983,AT 2017EAW,AAVSO,STD,,,,
2457988.38519,14.281,0.039,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.072,Z,-11.075,,2457988.38679,AT 2017EAW,AAVSO,STD,,,,
2457988.38573,13.607,0.013,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.136,Z,,12.959,2457988.38733,AT 2017EAW,AAVSO,STD,,,,
2457988.38605,13.652,0.013,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.136,Z,,12.959,2457988.38765,AT 2017EAW,AAVSO,STD,,,,
2457988.38641,13.659,0.013,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.136,Z,,12.959,2457988.38801,AT 2017EAW,AAVSO,STD,,,,
2457988.38677,13.677,0.013,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.135,Z,,12.959,2457988.38837,AT 2017EAW,AAVSO,STD,,,,
2457988.38713,13.572,0.013,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.135,Z,,12.959,2457988.38873,AT 2017EAW,AAVSO,STD,,,,
